#x_trans,y_trans,z_trans,V_Dexter
25,7,30,   -0.0793872
25,8,30,   -0.0655175
25,9,30,    0.0523997
25,10,30,   -0.0403898
25,11,30,    0.0297134
25,12,30,   -0.0204635
25,13,30,    0.0126200
25,14,30,   -0.0060916
25,15,30,    0.0007520
25,16,30,   -0.0035491
25,17,30,   -0.0069768
25,18,30,    0.0096942
25,19,30,   -0.0118539
25,20,30,   -0.0135865
25,21,30,    0.0149923
25,22,30,   -0.0161561
25,23,30,    0.0171267
25,24,30,   -0.0179365
25,25,30,   -0.0185996
25,26,30,    0.0191099
25,27,30,    0.0194479
25,28,30,   -0.0195910
25,29,30,   -0.0195227
25,30,30,   -0.0192340
25,31,30,   -0.0187237
25,32,30,    0.0180012
25,33,30,    0.0170874
25,34,30,    0.0160125
25,35,30,   -0.0148122
25,36,30,    0.0135251
25,37,30,   -0.0121948
25,38,30,    0.0108590
25,39,30,    0.0095605
25,40,30,    0.0083273
26,0,30,   -0.1511114
26,1,30,   -0.1493896
26,2,30,    0.1440625
26,3,30,   -0.1355385
26,4,30,    0.1244642
26,5,30,   -0.1114275
26,6,30,   -0.0972163
26,7,30,   -0.0825850
26,8,30,   -0.0681829
26,9,30,   -0.0545121
26,10,30,    0.0419428
26,11,30,    0.0307223
26,12,30,   -0.0209625
26,13,30,    0.0126580
26,14,30,   -0.0057247
26,15,30,    0.0000324
26,16,30,    0.0045747
26,17,30,    0.0082637
26,18,30,   -0.0112031
26,19,30,   -0.0135506
26,20,30,   -0.0154370
26,21,30,    0.0169812
26,22,30,    0.0182605
26,23,30,    0.0193332
26,24,30,   -0.0202325
26,25,30,    0.0209693
26,26,30,   -0.0215354
26,27,30,   -0.0219088
26,28,30,   -0.0220638
26,29,30,   -0.0219799
26,30,30,   -0.0216460
26,31,30,    0.0210619
26,32,30,    0.0202399
26,33,30,   -0.0192042
26,34,30,   -0.0179889
26,35,30,    0.0166354
26,36,30,    0.0151906
26,37,30,   -0.0136965
26,38,30,   -0.0121984
26,39,30,    0.0107421
26,40,30,    0.0093605
27,0,30,    0.1498983
27,1,30,    0.1481783
27,2,30,   -0.1428913
27,3,30,    0.1344238
27,4,30,   -0.1233711
27,5,30,   -0.1103874
27,6,30,   -0.0962174
27,7,30,    0.0816262
27,8,30,    0.0672564
27,9,30,    0.0536153
27,10,30,   -0.0410734
27,11,30,    0.0298865
27,12,30,    0.0201715
27,13,30,    0.0119288
27,14,30,   -0.0050734
27,15,30,   -0.0005297
27,16,30,    0.0050417
27,17,30,    0.0086351
27,18,30,    0.0114864
27,19,30,   -0.0137528
27,20,30,    0.0155875
27,21,30,   -0.0170982
27,22,30,   -0.0183733
27,23,30,   -0.0194741
27,24,30,   -0.0204320
27,25,30,    0.0212521
27,26,30,    0.0219195
27,27,30,    0.0224047
27,28,30,   -0.0226724
27,29,30,   -0.0226916
27,30,30,    0.0224437
27,31,30,   -0.0219248
27,32,30,    0.0211458
27,33,30,   -0.0201300
27,34,30,   -0.0189120
27,35,30,    0.0175367
27,36,30,    0.0160530
27,37,30,    0.0145079
27,38,30,    0.0129511
27,39,30,    0.0114316
27,40,30,   -0.0099837
28,0,30,   -0.1426015
28,1,30,   -0.1409425
28,2,30,    0.1358343
28,3,30,   -0.1276186
28,4,30,    0.1169407
28,5,30,   -0.1044144
28,6,30,    0.0907338
28,7,30,   -0.0766719
28,8,30,   -0.0628570
28,9,30,    0.0497978
28,10,30,   -0.0378526
28,11,30,   -0.0272526
28,12,30,    0.0181118
28,13,30,   -0.0104295
28,14,30,   -0.0041130
28,15,30,    0.0009803
28,16,30,   -0.0050173
28,17,30,    0.0081761
28,18,30,    0.0106345
28,19,30,   -0.0125772
28,20,30,    0.0141447
28,21,30,    0.0154584
28,22,30,    0.0166116
28,23,30,    0.0176659
28,24,30,    0.0186478
28,25,30,   -0.0195542
28,26,30,    0.0203593
28,27,30,    0.0210210
28,28,30,   -0.0214889
28,29,30,    0.0217173
28,30,30,   -0.0216748
28,31,30,    0.0213493
28,32,30,    0.0207454
28,33,30,    0.0198827
28,34,30,   -0.0187929
28,35,30,   -0.0175207
28,36,30,    0.0161153
28,37,30,   -0.0146284
28,38,30,   -0.0131135
28,39,30,   -0.0116211
28,40,30,   -0.0101873
29,0,30,    0.1299374
29,1,30,    0.1283632
29,2,30,    0.1235632
29,3,30,   -0.1157996
29,4,30,   -0.1057354
29,5,30,    0.0940106
29,6,30,   -0.0812324
29,7,30,   -0.0681388
29,8,30,   -0.0553436
29,9,30,   -0.0433390
29,10,30,   -0.0324767
29,11,30,    0.0229533
29,12,30,    0.0148545
29,13,30,   -0.0081691
29,14,30,   -0.0028007
29,15,30,   -0.0014058
29,16,30,    0.0046192
29,17,30,   -0.0070370
29,18,30,   -0.0088424
29,19,30,    0.0102177
29,20,30,    0.0113217
29,21,30,    0.0122838
29,22,30,   -0.0132005
29,23,30,    0.0141321
29,24,30,   -0.0150989
29,25,30,    0.0160863
29,26,30,    0.0170532
29,27,30,    0.0179397
29,28,30,    0.0186775
29,29,30,   -0.0192030
29,30,30,    0.0194681
29,31,30,    0.0194467
29,32,30,    0.0191335
29,33,30,   -0.0185404
29,34,30,   -0.0176955
29,35,30,   -0.0166394
29,36,30,    0.0154209
29,37,30,   -0.0140933
29,38,30,   -0.0127127
29,39,30,   -0.0113303
29,40,30,    0.0099850
30,0,30,    0.1129824
30,1,30,   -0.1115044
30,2,30,    0.1070871
30,3,30,   -0.0999481
30,4,30,   -0.0906977
30,5,30,    0.0799907
30,6,30,    0.0684238
30,7,30,    0.0566543
30,8,30,   -0.0452670
30,9,30,   -0.0347052
30,10,30,   -0.0253029
30,11,30,   -0.0172332
30,12,30,   -0.0105477
30,13,30,   -0.0052130
30,14,30,   -0.0011231
30,15,30,    0.0018844
30,16,30,    0.0039975
30,17,30,    0.0054119
30,18,30,   -0.0063260
30,19,30,   -0.0069323
30,20,30,    0.0074020
30,21,30,   -0.0078736
30,22,30,   -0.0084474
30,23,30,   -0.0091813
30,24,30,    0.0100882
30,25,30,    0.0111400
30,26,30,    0.0122769
30,27,30,    0.0134182
30,28,30,   -0.0144750
30,29,30,   -0.0153634
30,30,30,   -0.0160161
30,31,30,    0.0163888
30,32,30,    0.0164612
30,33,30,   -0.0162347
30,34,30,    0.0157311
30,35,30,    0.0149877
30,36,30,    0.0140505
30,37,30,   -0.0129711
30,38,30,    0.0118056
30,39,30,    0.0106057
30,40,30,    0.0094145
31,0,30,    0.0929692
31,1,30,    0.0916103
31,2,30,   -0.0876199
31,3,30,   -0.0811987
31,4,30,   -0.0729217
31,5,30,    0.0633755
31,6,30,   -0.0532074
31,7,30,    0.0429877
31,8,30,   -0.0332677
31,9,30,   -0.0244317
31,10,30,    0.0167610
31,11,30,    0.0104093
31,12,30,    0.0053993
31,13,30,    0.0016705
31,14,30,    0.0008962
31,15,30,    0.0024719
31,16,30,    0.0032594
31,17,30,    0.0034694
31,18,30,   -0.0033131
31,19,30,   -0.0029940
31,20,30,   -0.0026956
31,21,30,    0.0025656
31,22,30,   -0.0027079
31,23,30,   -0.0031773
31,24,30,    0.0039782
31,25,30,    0.0050686
31,26,30,    0.0063691
31,27,30,   -0.0077768
31,28,30,   -0.0091800
31,29,30,    0.0104730
31,30,30,   -0.0115671
31,31,30,   -0.0123981
31,32,30,    0.0129273
31,33,30,   -0.0131423
31,34,30,   -0.0130558
31,35,30,    0.0126999
31,36,30,   -0.0121170
31,37,30,   -0.0113566
31,38,30,   -0.0104721
31,39,30,   -0.0095154
31,40,30,   -0.0085333
32,0,30,    0.0712732
32,1,30,    0.0700670
32,2,30,   -0.0665385
32,3,30,   -0.0608673
32,4,30,    0.0536281
32,5,30,    0.0453537
32,6,30,   -0.0366641
32,7,30,   -0.0280912
32,8,30,   -0.0201399
32,9,30,    0.0131613
32,10,30,    0.0073706
32,11,30,   -0.0028840
32,12,30,   -0.0002998
32,13,30,   -0.0022708
32,14,30,    0.0031676
32,15,30,   -0.0031711
32,16,30,   -0.0024962
32,17,30,    0.0013731
32,18,30,   -0.0000272
32,19,30,    0.0013226
32,20,30,   -0.0024799
32,21,30,   -0.0032877
32,22,30,   -0.0036402
32,23,30,    0.0034872
32,24,30,   -0.0028330
32,25,30,   -0.0017333
32,26,30,    0.0002861
32,27,30,   -0.0013835
32,28,30,    0.0031402
32,29,30,    0.0048548
32,30,30,    0.0064166
32,31,30,    0.0077404
32,32,30,    0.0087688
32,33,30,   -0.0094735
32,34,30,    0.0098551
32,35,30,    0.0099371
32,36,30,    0.0097581
32,37,30,    0.0093650
32,38,30,    0.0088087
32,39,30,    0.0081403
32,40,30,   -0.0074078
33,0,30,    0.0492291
33,1,30,    0.0481987
33,2,30,    0.0451501
33,3,30,   -0.0402433
33,4,30,    0.0340292
33,5,30,    0.0270399
33,6,30,   -0.0198431
33,7,30,    0.0129222
33,8,30,   -0.0067308
33,9,30,    0.0015967
33,10,30,    0.0023058
33,11,30,   -0.0049044
33,12,30,   -0.0062286
33,13,30,    0.0063972
33,14,30,   -0.0055755
33,15,30,    0.0039571
33,16,30,    0.0017708
33,17,30,   -0.0007364
33,18,30,    0.0033210
33,19,30,    0.0057481
33,20,30,   -0.0078065
33,21,30,    0.0093308
33,22,30,   -0.0102143
33,23,30,   -0.0104116
33,24,30,    0.0099360
33,25,30,   -0.0088557
33,26,30,    0.0072858
33,27,30,   -0.0053730
33,28,30,   -0.0032757
33,29,30,   -0.0011464
33,30,30,   -0.0008817
33,31,30,   -0.0027032
33,32,30,   -0.0042425
33,33,30,   -0.0054548
33,34,30,   -0.0063263
33,35,30,    0.0068707
33,36,30,    0.0071211
33,37,30,   -0.0071211
33,38,30,   -0.0069190
33,39,30,    0.0065651
33,40,30,   -0.0061051
34,0,30,    0.0280538
34,1,30,    0.0271943
34,2,30,   -0.0246118
34,3,30,   -0.0204606
34,4,30,   -0.0152370
34,5,30,    0.0094671
34,6,30,    0.0036849
34,7,30,    0.0016586
34,8,30,    0.0061781
34,9,30,    0.0095716
34,10,30,   -0.0116898
34,11,30,   -0.0124951
34,12,30,    0.0120411
34,13,30,   -0.0104708
34,14,30,    0.0079791
34,15,30,    0.0047798
34,16,30,    0.0011153
34,17,30,   -0.0027495
34,18,30,    0.0065506
34,19,30,    0.0100365
34,20,30,    0.0129845
34,21,30,   -0.0152227
34,22,30,   -0.0166433
34,23,30,   -0.0172049
34,24,30,    0.0169291
34,25,30,   -0.0158950
34,26,30,   -0.0142332
34,27,30,   -0.0121106
34,28,30,   -0.0097067
34,29,30,   -0.0071947
34,30,30,   -0.0047282
34,31,30,   -0.0024323
34,32,30,    0.0004002
34,33,30,   -0.0013071
34,34,30,   -0.0026619
34,35,30,   -0.0036676
34,36,30,   -0.0043498
34,37,30,    0.0047470
34,38,30,   -0.0049053
34,39,30,   -0.0048726
34,40,30,    0.0046941
35,0,30,    0.0087486
35,1,30,    0.0080355
35,2,30,   -0.0058761
35,3,30,   -0.0024360
35,4,30,   -0.0018521
35,5,30,   -0.0065029
35,6,30,    0.0110066
35,7,30,   -0.0149320
35,8,30,    0.0179397
35,9,30,    0.0197639
35,10,30,    0.0202753
35,11,30,    0.0194623
35,12,30,   -0.0174009
35,13,30,   -0.0142517
35,14,30,   -0.0102315
35,15,30,    0.0055751
35,16,30,   -0.0005429
35,17,30,    0.0045797
35,18,30,    0.0095076
35,19,30,    0.0139744
35,20,30,   -0.0177492
35,21,30,   -0.0206564
35,22,30,   -0.0225888
35,23,30,    0.0235075
35,24,30,    0.0234409
35,25,30,   -0.0224774
35,26,30,    0.0207608
35,27,30,    0.0184742
35,28,30,    0.0158159
35,29,30,    0.0129759
35,30,30,   -0.0101241
35,31,30,   -0.0074031
35,32,30,   -0.0049236
35,33,30,   -0.0027616
35,34,30,   -0.0009564
35,35,30,    0.0004849
35,36,30,    0.0015790
35,37,30,    0.0023584
35,38,30,   -0.0028652
35,39,30,    0.0031451
35,40,30,   -0.0032437
36,0,30,    0.0079614
36,1,30,   -0.0085541
36,2,30,   -0.0103359
36,3,30,    0.0131456
36,4,30,   -0.0165932
36,5,30,   -0.0202444
36,6,30,    0.0236342
36,7,30,    0.0263455
36,8,30,   -0.0280609
36,9,30,    0.0285432
36,10,30,    0.0276805
36,11,30,    0.0254833
36,12,30,    0.0220464
36,13,30,    0.0175425
36,14,30,    0.0122042
36,15,30,    0.0062858
36,16,30,    0.0000664
36,17,30,   -0.0061490
36,18,30,   -0.0120567
36,19,30,    0.0173784
36,20,30,    0.0218769
36,21,30,   -0.0253748
36,22,30,    0.0277662
36,23,30,    0.0290161
36,24,30,    0.0291575
36,25,30,    0.0282860
36,26,30,   -0.0265549
36,27,30,   -0.0241593
36,28,30,    0.0213108
36,29,30,   -0.0182128
36,30,30,   -0.0150481
36,31,30,    0.0119733
36,32,30,   -0.0091138
36,33,30,   -0.0065591
36,34,30,    0.0043595
36,35,30,    0.0025315
36,36,30,    0.0010663
36,37,30,   -0.0000621
36,38,30,   -0.0008904
36,39,30,    0.0014613
36,40,30,    0.0018199
37,0,30,    0.0216093
37,1,30,   -0.0220994
37,2,30,    0.0235617
37,3,30,    0.0258342
37,4,30,   -0.0285728
37,5,30,   -0.0313785
37,6,30,   -0.0338278
37,7,30,    0.0355357
37,8,30,   -0.0362045
37,9,30,   -0.0356108
37,10,30,    0.0336500
37,11,30,    0.0303456
37,12,30,    0.0258060
37,13,30,    0.0202131
37,14,30,   -0.0138122
37,15,30,   -0.0068764
37,16,30,    0.0002967
37,17,30,    0.0073889
37,18,30,   -0.0140885
37,19,30,    0.0201024
37,20,30,   -0.0251900
37,21,30,    0.0291779
37,22,30,   -0.0319581
37,23,30,   -0.0334992
37,24,30,    0.0338392
37,25,30,    0.0330780
37,26,30,    0.0313742
37,27,30,    0.0289296
37,28,30,   -0.0259634
37,29,30,   -0.0226876
37,30,30,   -0.0192943
37,31,30,   -0.0159512
37,32,30,   -0.0127953
37,33,30,   -0.0099261
37,34,30,   -0.0074043
37,35,30,   -0.0052551
37,36,30,   -0.0034767
37,37,30,    0.0020486
37,38,30,   -0.0009398
37,39,30,   -0.0001111
37,40,30,    0.0004800
38,0,30,   -0.0319922
38,1,30,    0.0323937
38,2,30,    0.0335822
38,3,30,   -0.0354110
38,4,30,    0.0375798
38,5,30,    0.0397137
38,6,30,   -0.0414186
38,7,30,   -0.0423419
38,8,30,    0.0422078
38,9,30,   -0.0408098
38,10,30,    0.0380424
38,11,30,   -0.0339295
38,12,30,    0.0285852
38,13,30,    0.0221974
38,14,30,   -0.0150204
38,15,30,    0.0073428
38,16,30,    0.0005275
38,17,30,   -0.0082532
38,18,30,   -0.0155193
38,19,30,   -0.0220386
38,20,30,   -0.0275695
38,21,30,   -0.0319320
38,22,30,   -0.0350204
38,23,30,    0.0368040
38,24,30,   -0.0373272
38,25,30,    0.0366916
38,26,30,   -0.0350570
38,27,30,   -0.0326263
38,28,30,    0.0296202
38,29,30,   -0.0262531
38,30,30,    0.0227231
38,31,30,   -0.0192059
38,32,30,    0.0158464
38,33,30,    0.0127517
38,34,30,   -0.0099902
38,35,30,   -0.0075949
38,36,30,   -0.0055704
38,37,30,   -0.0039021
38,38,30,    0.0025636
38,39,30,   -0.0015198
38,40,30,    0.0007309
39,0,30,    0.0391080
39,1,30,   -0.0394371
39,2,30,    0.0404022
39,3,30,    0.0418778
39,4,30,   -0.0436057
39,5,30,   -0.0452369
39,6,30,    0.0463974
39,7,30,    0.0467627
39,8,30,    0.0460683
39,9,30,    0.0441272
39,10,30,    0.0408344
39,11,30,    0.0362075
39,12,30,    0.0303612
39,13,30,   -0.0234845
39,14,30,    0.0158347
39,15,30,    0.0077012
39,16,30,    0.0005851
39,17,30,    0.0086953
39,18,30,   -0.0163075
39,19,30,    0.0231371
39,20,30,   -0.0289478
39,21,30,    0.0335619
39,22,30,   -0.0368740
39,23,30,    0.0388545
39,24,30,   -0.0395445
39,25,30,   -0.0390479
39,26,30,    0.0375232
39,27,30,   -0.0351683
39,28,30,   -0.0321989
39,29,30,    0.0288284
39,30,30,    0.0252574
39,31,30,   -0.0216647
39,32,30,    0.0181995
39,33,30,    0.0149734
39,34,30,   -0.0120599
39,35,30,   -0.0094978
39,36,30,    0.0072982
39,37,30,   -0.0054529
39,38,30,   -0.0039400
39,39,30,   -0.0027284
39,40,30,    0.0017812
40,0,30,    0.0431251
40,1,30,    0.0433985
40,2,30,   -0.0441938
40,3,30,   -0.0454059
40,4,30,   -0.0468116
40,5,30,   -0.0480885
40,6,30,    0.0488919
40,7,30,    0.0489084
40,8,30,    0.0479002
40,9,30,    0.0456641
40,10,30,   -0.0421080
40,11,30,   -0.0372441
40,12,30,   -0.0311863
40,13,30,   -0.0241184
40,14,30,   -0.0162881
40,15,30,    0.0079992
40,16,30,    0.0004384
40,17,30,    0.0086897
40,18,30,    0.0164320
40,19,30,    0.0233852
40,20,30,    0.0293200
40,21,30,   -0.0340645
40,22,30,   -0.0375158
40,23,30,    0.0396437
40,24,30,   -0.0404869
40,25,30,    0.0401449
40,26,30,   -0.0387689
40,27,30,    0.0365468
40,28,30,   -0.0336860
40,29,30,   -0.0303956
40,30,30,   -0.0268758
40,31,30,   -0.0233050
40,32,30,   -0.0198314
40,33,30,   -0.0165671
40,34,30,   -0.0135887
40,35,30,   -0.0109395
40,36,30,   -0.0086366
40,37,30,    0.0066780
40,38,30,   -0.0050469
40,39,30,   -0.0037161
40,40,30,   -0.0026520
0,0,31,   -0.3741229
0,1,31,    0.3712901
0,2,31,    0.3627807
0,3,31,   -0.3488656
0,4,31,    0.3300514
0,5,31,   -0.3068589
0,6,31,    0.2799669
0,7,31,    0.2501900
0,8,31,    0.2184043
0,9,31,    0.1855214
0,10,31,   -0.1524793
0,11,31,    0.1202143
0,12,31,    0.0895950
0,13,31,   -0.0613643
0,14,31,    0.0360887
0,15,31,    0.0141285
0,16,31,    0.0043874
0,17,31,    0.0195393
0,18,31,   -0.0315803
0,19,31,   -0.0408944
0,20,31,    0.0479371
0,21,31,   -0.0531710
0,22,31,    0.0570080
0,23,31,    0.0597849
0,24,31,   -0.0617555
0,25,31,    0.0630941
0,26,31,   -0.0639014
0,27,31,    0.0642144
0,28,31,    0.0640259
0,29,31,    0.0633121
0,30,31,    0.0620545
0,31,31,   -0.0602501
0,32,31,   -0.0579126
0,33,31,    0.0550807
0,34,31,   -0.0518153
0,35,31,   -0.0482012
0,36,31,    0.0443444
0,37,31,    0.0403539
0,38,31,   -0.0363359
0,39,31,    0.0323851
0,40,31,   -0.0285776
1,0,31,    0.3700775
1,1,31,   -0.3672441
1,2,31,   -0.3588007
1,3,31,   -0.3450765
1,4,31,   -0.3265080
1,5,31,   -0.3035249
1,6,31,   -0.2768323
1,7,31,   -0.2472839
1,8,31,    0.2157693
1,9,31,    0.1831946
1,10,31,   -0.1505016
1,11,31,   -0.1186218
1,12,31,   -0.0884050
1,13,31,    0.0606034
1,14,31,    0.0356908
1,15,31,    0.0140411
1,16,31,    0.0042127
1,17,31,    0.0191164
1,18,31,   -0.0309844
1,19,31,    0.0401374
1,20,31,    0.0470308
1,21,31,    0.0521373
1,22,31,    0.0558750
1,23,31,    0.0585811
1,24,31,    0.0605069
1,25,31,   -0.0618226
1,26,31,   -0.0626257
1,27,31,   -0.0629514
1,28,31,    0.0627918
1,29,31,    0.0621219
1,30,31,   -0.0609209
1,31,31,   -0.0591826
1,32,31,   -0.0569172
1,33,31,   -0.0541609
1,34,31,    0.0509733
1,35,31,    0.0474385
1,36,31,   -0.0436609
1,37,31,   -0.0397476
1,38,31,    0.0358033
1,39,31,   -0.0319215
1,40,31,    0.0281779
2,0,31,   -0.3586903
2,1,31,   -0.3558846
2,2,31,   -0.3476004
2,3,31,   -0.3342077
2,4,31,   -0.3160713
2,5,31,   -0.2936174
2,6,31,    0.2675610
2,7,31,   -0.2387616
2,8,31,    0.2080988
2,9,31,   -0.1764783
2,10,31,   -0.1448320
2,11,31,   -0.1140585
2,12,31,   -0.0849572
2,13,31,    0.0581552
2,14,31,   -0.0342603
2,15,31,    0.0135943
2,16,31,    0.0037816
2,17,31,    0.0179628
2,18,31,    0.0291460
2,19,31,    0.0377567
2,20,31,    0.0442235
2,21,31,   -0.0489854
2,22,31,   -0.0524610
2,23,31,    0.0549812
2,24,31,    0.0567893
2,25,31,    0.0580480
2,26,31,   -0.0588473
2,27,31,   -0.0592172
2,28,31,   -0.0591468
2,29,31,   -0.0586074
2,30,31,   -0.0575729
2,31,31,    0.0560284
2,32,31,   -0.0539760
2,33,31,    0.0514425
2,34,31,   -0.0484842
2,35,31,    0.0451848
2,36,31,   -0.0416422
2,37,31,   -0.0379579
2,38,31,    0.0342319
2,39,31,   -0.0305545
2,40,31,    0.0269994
3,0,31,    0.3398186
3,1,31,    0.3371072
3,2,31,    0.3291329
3,3,31,   -0.3162188
3,4,31,    0.2987316
3,5,31,   -0.2771693
3,6,31,    0.2522439
3,7,31,    0.2247544
3,8,31,   -0.1955399
3,9,31,    0.1654869
3,10,31,    0.1355054
3,11,31,    0.1064520
3,12,31,    0.0790813
3,13,31,   -0.0540566
3,14,31,    0.0318284
3,15,31,    0.0127233
3,16,31,   -0.0032212
3,17,31,   -0.0161343
3,18,31,    0.0262502
3,19,31,    0.0339443
3,20,31,   -0.0396638
3,21,31,   -0.0438530
3,22,31,    0.0469026
3,23,31,   -0.0491258
3,24,31,    0.0507505
3,25,31,   -0.0519242
3,26,31,   -0.0527250
3,27,31,    0.0531745
3,28,31,    0.0532548
3,29,31,    0.0529301
3,30,31,   -0.0521637
3,31,31,   -0.0509290
3,32,31,   -0.0492172
3,33,31,    0.0470451
3,34,31,   -0.0444621
3,35,31,    0.0415452
3,36,31,    0.0383837
3,37,31,   -0.0350710
3,38,31,   -0.0316993
3,39,31,    0.0283529
3,40,31,    0.0251026
4,0,31,    0.3140906
4,1,31,   -0.3115395
4,2,31,   -0.3040207
4,3,31,    0.2917875
4,4,31,    0.2752154
4,5,31,   -0.2548661
4,6,31,    0.2314348
4,7,31,    0.2056694
4,8,31,   -0.1783631
4,9,31,   -0.1503727
4,10,31,    0.1225997
4,11,31,   -0.0958888
4,12,31,   -0.0709301
4,13,31,    0.0482556
4,14,31,   -0.0283047
4,15,31,    0.0113436
4,16,31,   -0.0026663
4,17,31,    0.0138533
4,18,31,    0.0224853
4,19,31,   -0.0289400
4,20,31,   -0.0336451
4,21,31,    0.0370369
4,22,31,   -0.0394944
4,23,31,   -0.0413041
4,24,31,   -0.0426720
4,25,31,   -0.0437278
4,26,31,    0.0445330
4,27,31,    0.0450948
4,28,31,   -0.0453833
4,29,31,    0.0453499
4,30,31,    0.0449430
4,31,31,   -0.0441211
4,32,31,   -0.0428636
4,33,31,   -0.0411775
4,34,31,    0.0391006
4,35,31,    0.0366971
4,36,31,    0.0340454
4,37,31,   -0.0312291
4,38,31,    0.0283307
4,39,31,    0.0254268
4,40,31,    0.0225838
5,0,31,   -0.2824647
5,1,31,    0.2801364
5,2,31,   -0.2731818
5,3,31,   -0.2617556
5,4,31,    0.2462714
5,5,31,   -0.2273511
5,6,31,   -0.2056738
5,7,31,    0.1819331
5,8,31,    0.1568935
5,9,31,   -0.1314480
5,10,31,    0.1064655
5,11,31,    0.0826684
5,12,31,   -0.0606340
5,13,31,   -0.0408451
5,14,31,    0.0237120
5,15,31,    0.0093706
5,16,31,   -0.0022494
5,17,31,    0.0113049
5,18,31,    0.0180987
5,19,31,   -0.0230118
5,20,31,   -0.0264700
5,21,31,   -0.0288801
5,22,31,    0.0306017
5,23,31,    0.0318965
5,24,31,    0.0329419
5,25,31,    0.0338481
5,26,31,    0.0346573
5,27,31,   -0.0353574
5,28,31,   -0.0359011
5,29,31,   -0.0362226
5,30,31,   -0.0362522
5,31,31,   -0.0359308
5,32,31,   -0.0352235
5,33,31,   -0.0341257
5,34,31,   -0.0326618
5,35,31,   -0.0308794
5,36,31,    0.0288425
5,37,31,    0.0266232
5,38,31,   -0.0242936
5,39,31,    0.0219218
5,40,31,    0.0195685
6,0,31,   -0.2459189
6,1,31,    0.2438112
6,2,31,   -0.2374447
6,3,31,    0.2269360
6,4,31,   -0.2127396
6,5,31,   -0.1954752
6,6,31,    0.1757929
6,7,31,    0.1543720
6,8,31,   -0.1320024
6,9,31,    0.1095359
6,10,31,    0.0877280
6,11,31,    0.0672109
6,12,31,    0.0484970
6,13,31,   -0.0320343
6,14,31,   -0.0181310
6,15,31,    0.0068047
6,16,31,    0.0020539
6,17,31,   -0.0086543
6,18,31,   -0.0133294
6,19,31,    0.0164666
6,20,31,    0.0184870
6,21,31,   -0.0197747
6,22,31,   -0.0206517
6,23,31,   -0.0213541
6,24,31,   -0.0220320
6,25,31,   -0.0227678
6,26,31,    0.0235811
6,27,31,    0.0244386
6,28,31,   -0.0252714
6,29,31,   -0.0259930
6,30,31,    0.0265146
6,31,31,    0.0267591
6,32,31,   -0.0266737
6,33,31,   -0.0262382
6,34,31,    0.0254622
6,35,31,   -0.0243774
6,36,31,   -0.0230310
6,37,31,    0.0214809
6,38,31,    0.0197881
6,39,31,    0.0180116
6,40,31,    0.0162055
7,0,31,   -0.2058643
7,1,31,   -0.2039284
7,2,31,    0.1981314
7,3,31,    0.1886532
7,4,31,   -0.1759302
7,5,31,   -0.1605241
7,6,31,    0.1430586
7,7,31,    0.1242130
7,8,31,   -0.1047664
7,9,31,    0.0854961
7,10,31,    0.0670885
7,11,31,   -0.0501120
7,12,31,    0.0350268
7,13,31,    0.0222018
7,14,31,   -0.0118040
7,15,31,   -0.0037626
7,16,31,   -0.0020886
7,17,31,   -0.0060234
7,18,31,    0.0084032
7,19,31,    0.0096215
7,20,31,    0.0100872
7,21,31,   -0.0101607
7,22,31,    0.0101295
7,23,31,   -0.0101962
7,24,31,   -0.0104819
7,25,31,   -0.0110392
7,26,31,    0.0118605
7,27,31,    0.0128865
7,28,31,   -0.0140257
7,29,31,   -0.0151711
7,30,31,   -0.0162146
7,31,31,   -0.0170608
7,32,31,    0.0176379
7,33,31,   -0.0179067
7,34,31,    0.0178596
7,35,31,   -0.0175125
7,36,31,   -0.0168965
7,37,31,   -0.0160536
7,38,31,    0.0150328
7,39,31,   -0.0138836
7,40,31,   -0.0126551
8,0,31,   -0.1638466
