#x_rot,y_rot,z_rot,V_homo,V_lumo,Dexter,
32,14,2,0.020859,-0.02101,-0.007778,FALSE
32,16,2,0.022031,0.020788,-0.008159,FALSE
32,18,2,-0.023408,-0.020372,0.00854,FALSE
32,20,2,0.025036,-0.019706,-0.008916,FALSE
34,0,2,-0.016523,-0.020926,0.006238,FALSE
34,2,2,0.016681,-0.02092,0.006289,FALSE
34,4,2,0.01697,-0.020956,0.006396,FALSE
34,6,2,0.017393,0.02102,-0.006558,FALSE
34,8,2,0.017947,0.021087,0.006772,FALSE
34,10,2,0.018636,0.021129,0.007033,FALSE
34,12,2,0.019466,0.021106,0.007336,FALSE
34,14,2,-0.020449,-0.020979,-0.007678,FALSE
34,16,2,-0.021605,0.0207,-0.008036,FALSE
34,18,2,-0.022966,0.020219,-0.008378,FALSE
34,20,2,-0.024575,-0.019481,0.008714,FALSE
36,0,2,0.016016,0.020896,-0.006142,FALSE
36,2,2,0.016178,0.020892,-0.006194,FALSE
36,4,2,0.016471,-0.020925,0.006299,FALSE
36,6,2,0.016894,-0.020979,-0.006455,FALSE
36,8,2,0.017445,-0.021031,0.006658,FALSE
36,10,2,0.018126,-0.021051,-0.006903,FALSE
36,12,2,-0.018943,0.020997,0.007185,FALSE
36,14,2,-0.019911,-0.020825,-0.007499,FALSE
36,16,2,-0.021051,-0.02049,0.00783,FALSE
36,18,2,-0.022393,-0.019944,0.008129,FALSE
38,0,2,0.015379,-0.020704,0.005963,FALSE
38,2,2,-0.015546,-0.020704,0.006018,FALSE
38,4,2,0.015842,-0.020734,-0.00612,FALSE
38,6,2,-0.016265,0.020782,-0.006269,FALSE
38,8,2,0.016812,0.020824,-0.006461,FALSE
38,10,2,0.017483,-0.020826,-0.006691,FALSE
38,12,2,-0.018287,-0.020744,-0.00695,FALSE
38,14,2,-0.019239,-0.020533,0.007234,FALSE
38,16,2,-0.020362,0.020145,-0.007534,FALSE
38,18,2,-0.021683,0.01954,-0.007788,FALSE
40,0,2,0.014608,-0.020314,-0.005687,FALSE
40,2,2,0.01478,0.020319,-0.005744,FALSE
40,4,2,-0.015079,-0.020354,0.005845,FALSE
40,6,2,-0.015501,-0.020403,0.005989,FALSE
40,8,2,-0.016043,-0.020442,0.006172,FALSE
40,10,2,-0.016703,-0.020434,-0.006387,FALSE
40,12,2,-0.017494,0.020333,0.006626,FALSE
40,14,2,-0.018432,-0.020089,-0.006881,FALSE
40,16,2,0.019539,-0.019659,0.007146,FALSE
42,0,2,0.013698,-0.019692,-0.0053,FALSE
42,2,2,-0.013876,-0.019708,0.005362,FALSE
42,4,2,-0.014177,0.019756,-0.005465,FALSE
42,6,2,-0.014598,-0.019818,-0.005608,FALSE
42,8,2,-0.015135,-0.019866,-0.005786,FALSE
42,10,2,-0.015788,0.01986,-0.005991,FALSE
42,12,2,-0.016569,-0.019752,0.006213,FALSE
42,14,2,-0.017496,0.019488,-0.006443,FALSE
44,0,2,0.012644,-0.01882,0.004802,FALSE
44,2,2,0.01283,-0.018852,0.00487,FALSE
44,4,2,-0.013135,0.018924,0.004979,FALSE
44,6,2,-0.013557,0.019012,0.005126,FALSE
44,8,2,0.014093,-0.019085,-0.005305,FALSE
44,10,2,-0.014744,0.019097,0.005506,FALSE
44,12,2,0.015523,-0.018996,-0.005718,FALSE
46,0,2,0.011441,-0.0177,-0.004203,FALSE
46,2,2,0.011636,-0.017753,-0.004278,FALSE
46,4,2,-0.01195,0.017857,-0.004395,FALSE
46,6,2,0.01238,0.017984,-0.004551,FALSE
48,0,2,0.010082,0.016352,-0.003527,FALSE
48,2,2,0.010292,0.016427,0.003608,FALSE
90,0,2,-0.046067,0,0,FALSE
90,2,2,0.046305,-0.000273,-0.000298,FALSE
0,0,4,0.016491,0.016259,0.004676,FALSE
0,2,4,-0.016568,-0.016284,0.004705,FALSE
0,4,4,-0.016797,0.016358,0.004793,FALSE
0,6,4,0.017178,0.016475,0.004938,FALSE
0,8,4,-0.017709,-0.016626,-0.005141,FALSE
0,10,4,0.018392,-0.016801,0.005399,FALSE
0,12,4,-0.019229,-0.01698,-0.00571,FALSE
0,14,4,0.020225,-0.017143,-0.00607,FALSE
0,16,4,0.021388,-0.017263,0.006475,FALSE
0,18,4,-0.022726,0.017309,-0.006914,FALSE
0,20,4,0.024249,-0.017244,-0.007373,FALSE
0,22,4,-0.025966,0.017018,-0.007829,FALSE
0,24,4,0.027891,-0.016568,-0.008245,FALSE
0,26,4,0.030042,0.015812,0.00856,FALSE
0,28,4,0.032442,0.014649,0.00868,FALSE
2,0,4,-0.016498,0.016293,-0.004685,FALSE
2,2,4,0.016573,0.016319,0.004716,FALSE
2,4,4,0.016802,-0.016394,0.004804,FALSE
2,6,4,0.017182,-0.016511,0.00495,FALSE
2,8,4,-0.017716,-0.016661,-0.005153,FALSE
2,10,4,-0.018406,0.016827,0.005412,FALSE
2,12,4,-0.019254,0.016994,0.005724,FALSE
2,14,4,0.020266,-0.017139,-0.006085,FALSE
2,16,4,-0.021448,-0.017237,0.006489,FALSE
2,18,4,0.022807,0.01726,-0.006926,FALSE
2,20,4,-0.024349,-0.01717,0.007383,FALSE
2,22,4,0.026085,-0.016919,0.007835,FALSE
2,24,4,-0.028028,-0.01644,-0.008244,FALSE
2,26,4,0.030199,0.015648,0.008549,FALSE
2,28,4,0.032621,0.014441,0.008653,FALSE
4,0,4,0.01652,0.01639,-0.004715,FALSE
4,2,4,0.016595,-0.016418,-0.004746,FALSE
4,4,4,-0.016823,0.016494,-0.004835,FALSE
4,6,4,-0.017204,0.016611,-0.004982,FALSE
4,8,4,-0.01774,0.016758,-0.005187,FALSE
4,10,4,-0.018435,-0.01692,0.005447,FALSE
4,12,4,-0.019294,0.017075,-0.00576,FALSE
4,14,4,0.02032,0.017204,0.006122,FALSE
4,16,4,0.021521,0.017282,0.006527,FALSE
4,18,4,0.0229,0.017279,-0.006965,FALSE
4,20,4,0.024463,-0.017162,-0.007421,FALSE
4,22,4,-0.02622,-0.016879,0.00787,FALSE
4,24,4,-0.028187,-0.016361,0.008274,FALSE
4,26,4,0.030385,0.015524,-0.00857,FALSE
4,28,4,-0.032839,0.014261,0.008659,FALSE
6,0,4,-0.016565,-0.01654,0.004764,FALSE
6,2,4,-0.01664,0.016569,-0.004795,FALSE
6,4,4,-0.016869,-0.016645,0.004887,FALSE
6,6,4,0.017252,-0.016762,-0.005035,FALSE
6,8,4,-0.017792,0.016907,0.005242,FALSE
6,10,4,0.018493,-0.017063,-0.005504,FALSE
6,12,4,-0.01936,-0.017209,0.005819,FALSE
6,14,4,0.0204,0.017324,-0.006184,FALSE
6,16,4,0.021617,0.017382,-0.006591,FALSE
6,18,4,0.023016,0.017355,-0.00703,FALSE
6,20,4,-0.0246,0.017208,-0.007487,FALSE
6,22,4,-0.02638,-0.016888,0.007934,FALSE
6,24,4,0.028374,0.016327,-0.008334,FALSE
6,26,4,0.030605,-0.015434,0.008622,FALSE
6,28,4,0.033102,0.014104,-0.008696,FALSE
8,0,4,0.016637,0.016733,-0.004831,FALSE
8,2,4,-0.016714,-0.016762,0.004864,FALSE
8,4,4,0.016946,0.016838,-0.004958,FALSE
8,6,4,0.017334,0.016952,-0.005109,FALSE
8,8,4,0.017879,-0.017093,0.005318,FALSE
8,10,4,0.018587,-0.017244,-0.005583,FALSE
8,12,4,-0.019463,0.017383,0.005902,FALSE
8,14,4,0.020514,-0.017485,-0.00627,FALSE
8,16,4,0.021746,-0.017525,-0.00668,FALSE
8,18,4,0.023162,0.017475,0.007122,FALSE
8,20,4,0.024766,0.017296,0.007579,FALSE
8,22,4,0.026572,0.016938,0.008026,FALSE
8,24,4,-0.028596,-0.016326,-0.008422,FALSE
8,26,4,-0.030866,-0.015372,0.008703,FALSE
10,0,4,0.016736,0.01696,0.004917,FALSE
10,2,4,0.016818,-0.016988,-0.004952,FALSE
10,4,4,0.017054,0.017063,-0.005047,FALSE
10,6,4,-0.017448,0.017174,-0.005202,FALSE
10,8,4,0.018002,-0.01731,-0.005414,FALSE
10,10,4,0.018717,0.017456,0.005683,FALSE
10,12,4,0.019602,0.017588,-0.006006,FALSE
10,14,4,0.020662,-0.017681,0.006378,FALSE
10,16,4,0.021905,-0.017706,0.006792,FALSE
10,18,4,0.023335,-0.017633,0.007238,FALSE
10,20,4,-0.02496,0.017423,-0.007697,FALSE
10,22,4,-0.026791,-0.017021,0.008144,FALSE
10,24,4,-0.02885,-0.016355,-0.008537,FALSE
10,26,4,0.031166,-0.015332,-0.008809,FALSE
12,0,4,-0.016854,-0.017221,-0.005018,FALSE
12,2,4,-0.016944,0.017246,0.005055,FALSE
12,4,4,-0.017188,-0.017318,0.005153,FALSE
12,6,4,-0.01759,-0.017426,-0.005312,FALSE
12,8,4,0.018152,-0.017557,0.005529,FALSE
12,10,4,-0.018876,0.017698,0.005802,FALSE
12,12,4,0.019767,-0.017825,0.00613,FALSE
12,14,4,0.020834,-0.01791,0.006507,FALSE
12,16,4,0.022085,0.017923,0.006926,FALSE
12,18,4,-0.023528,-0.017829,0.007376,FALSE
12,20,4,-0.025171,-0.017586,0.007838,FALSE
12,22,4,-0.02703,0.017138,-0.008285,FALSE
12,24,4,-0.029129,-0.016411,0.008674,FALSE
12,26,4,0.031499,0.015312,0.008935,FALSE
14,0,4,0.016979,0.017518,0.005133,FALSE
14,2,4,-0.017078,-0.017538,-0.005172,FALSE
14,4,4,-0.017333,0.017606,0.005273,FALSE
14,6,4,-0.017746,0.017709,-0.005436,FALSE
14,8,4,0.018317,0.017836,0.005659,FALSE
14,10,4,0.019048,0.017972,-0.005937,FALSE
14,12,4,-0.019945,0.018094,0.006271,FALSE
14,14,4,0.021016,-0.018173,0.006653,FALSE
14,16,4,-0.022273,-0.018175,-0.007078,FALSE
14,18,4,-0.023726,-0.018059,-0.007532,FALSE
14,20,4,-0.025388,-0.017782,-0.007997,FALSE
14,22,4,-0.027278,0.017284,-0.008445,FALSE
14,24,4,-0.029421,0.01649,-0.008829,FALSE
14,26,4,0.031854,-0.015309,-0.009077,FALSE
16,0,4,0.017097,0.017852,0.005259,FALSE
16,2,4,0.017209,-0.017867,-0.005301,FALSE
16,4,4,-0.017476,-0.017928,-0.005406,FALSE
16,6,4,-0.0179,0.018026,-0.005572,FALSE
16,8,4,-0.018482,-0.018148,0.0058,FALSE
16,10,4,0.019221,-0.018279,0.006086,FALSE
16,12,4,-0.020122,-0.018397,-0.006425,FALSE
16,14,4,0.021196,0.018469,0.006814,FALSE
16,16,4,-0.022457,-0.018458,0.007244,FALSE
16,18,4,-0.02392,-0.01832,0.007703,FALSE
16,20,4,0.0256,-0.018006,0.008171,FALSE
16,22,4,0.027522,0.017455,-0.008618,FALSE
16,24,4,0.029713,-0.016591,-0.008996,FALSE
18,0,4,-0.017198,-0.018221,0.005394,FALSE
18,2,4,-0.017324,0.018228,0.005439,FALSE
18,4,4,0.017604,-0.018284,0.005547,FALSE
18,6,4,-0.01804,-0.018375,0.005717,FALSE
18,8,4,-0.018632,0.01849,0.00595,FALSE
18,10,4,0.019378,-0.018616,0.006244,FALSE
18,12,4,0.020284,-0.018727,0.006589,FALSE
18,14,4,0.021361,-0.018791,-0.006983,FALSE
18,16,4,-0.022626,0.018764,0.007419,FALSE
18,18,4,0.024098,-0.018601,0.007882,FALSE
18,20,4,-0.025797,-0.018248,-0.008353,FALSE
18,22,4,-0.02775,-0.017641,0.008797,FALSE
18,24,4,0.029991,-0.016704,-0.009166,FALSE
20,0,4,-0.017274,0.018614,0.005535,FALSE
20,2,4,-0.017417,0.018613,-0.005583,FALSE
20,4,4,-0.01771,-0.018662,-0.005694,FALSE
20,6,4,0.018158,0.018747,-0.005869,FALSE
20,8,4,0.018759,-0.018857,0.006106,FALSE
20,10,4,0.019512,-0.018975,0.006405,FALSE
20,12,4,0.020422,-0.019077,0.006758,FALSE
20,14,4,0.021502,-0.019128,-0.007157,FALSE
20,16,4,-0.022772,0.019082,0.007597,FALSE
20,18,4,-0.024252,0.018891,-0.008064,FALSE
20,20,4,0.025968,0.018496,-0.008534,FALSE
20,22,4,-0.027952,-0.017832,0.008975,FALSE
20,24,4,-0.030244,0.016819,0.009332,FALSE
22,0,4,-0.017322,-0.019017,-0.005678,FALSE
22,2,4,-0.017482,0.019007,-0.005728,FALSE
22,4,4,0.017788,-0.019049,0.005843,FALSE
22,6,4,0.018246,-0.019128,0.006021,FALSE
22,8,4,-0.018854,-0.019232,-0.006262,FALSE
22,10,4,-0.019612,0.019342,-0.006566,FALSE
22,12,4,-0.020527,0.019432,-0.006927,FALSE
22,14,4,0.021611,-0.019466,-0.007329,FALSE
22,16,4,-0.022885,0.019397,-0.007771,FALSE
22,18,4,-0.024373,-0.019174,-0.008238,FALSE
22,20,4,-0.026105,0.018735,-0.008707,FALSE
22,22,4,0.028118,0.018011,-0.009141,FALSE
24,0,4,-0.017335,-0.019413,0.005815,FALSE
24,2,4,0.017511,-0.019393,-0.005869,FALSE
24,4,4,-0.017832,0.019427,0.005987,FALSE
24,6,4,-0.018298,-0.019502,-0.006168,FALSE
24,8,4,-0.018911,-0.019599,-0.006413,FALSE
24,10,4,-0.019673,-0.0197,0.00672,FALSE
24,12,4,0.020591,0.019776,0.007086,FALSE
24,14,4,0.021679,0.019788,0.00749,FALSE
24,16,4,-0.022958,-0.019692,-0.007931,FALSE
24,18,4,-0.024452,0.019432,-0.008396,FALSE
24,20,4,-0.026197,0.018946,0.00886,FALSE
24,22,4,-0.028237,0.018162,-0.009283,FALSE
26,0,4,-0.017304,0.019781,-0.00594,FALSE
26,2,4,-0.017497,-0.019754,0.005996,FALSE
26,4,4,-0.017829,-0.019782,-0.006117,FALSE
26,6,4,-0.018302,0.019851,-0.006301,FALSE
26,8,4,0.018919,-0.019942,0.006549,FALSE
26,10,4,0.019683,0.020033,-0.006858,FALSE
26,12,4,0.020603,0.020092,0.007226,FALSE
26,14,4,0.021694,0.02008,-0.007631,FALSE
26,16,4,0.022976,0.01995,0.008068,FALSE
26,18,4,-0.024476,-0.01965,0.008527,FALSE
26,20,4,0.026233,-0.019112,-0.008981,FALSE
26,22,4,0.028298,0.018266,0.009388,FALSE
28,0,4,-0.017214,0.020106,-0.006042,FALSE
28,2,4,0.017421,-0.020074,-0.006102,FALSE
28,4,4,-0.017764,0.020097,-0.006225,FALSE
28,6,4,-0.018244,-0.020161,-0.006412,FALSE
28,8,4,0.018864,0.020246,0.006661,FALSE
28,10,4,-0.019629,-0.020325,0.00697,FALSE
28,12,4,0.020549,-0.020365,0.007337,FALSE
28,14,4,-0.021641,0.020324,0.007742,FALSE
28,16,4,-0.022925,-0.020158,0.008171,FALSE
28,18,4,-0.02443,-0.01981,-0.008617,FALSE
28,20,4,-0.026197,-0.019218,-0.009056,FALSE
30,0,4,0.017046,0.020373,0.006112,FALSE
30,2,4,0.017267,-0.02034,0.006175,FALSE
30,4,4,0.017618,0.02036,-0.006301,FALSE
30,6,4,-0.018104,0.020419,-0.00649,FALSE
30,8,4,0.018727,-0.020496,-0.006739,FALSE
30,10,4,-0.019493,-0.020561,0.007047,FALSE
30,12,4,-0.020414,-0.020578,-0.00741,FALSE
30,14,4,-0.021506,0.020505,-0.007812,FALSE
30,16,4,0.02279,0.020297,0.008227,FALSE
30,18,4,-0.024298,-0.019899,0.008656,FALSE
30,20,4,0.026072,0.019249,0.009072,FALSE
32,0,4,-0.016782,0.020566,0.006139,FALSE
32,2,4,0.017014,-0.020534,0.006207,FALSE
32,4,4,0.017374,-0.020552,-0.006336,FALSE
32,6,4,-0.017866,-0.020607,-0.006525,FALSE
32,8,4,-0.018493,0.020674,-0.006773,FALSE
32,10,4,0.019261,-0.020722,-0.007078,FALSE
32,12,4,-0.020183,-0.020713,-0.007434,FALSE
32,14,4,-0.021275,-0.020605,0.007828,FALSE
32,16,4,0.022558,0.020351,-0.008224,FALSE
32,18,4,0.024065,0.019899,0.00863,FALSE
32,20,4,-0.025842,-0.019191,-0.009019,FALSE
34,0,4,-0.016406,-0.020662,-0.006113,FALSE
34,2,4,-0.016648,-0.020634,0.006186,FALSE
34,4,4,-0.017019,0.020652,-0.006317,FALSE
34,6,4,-0.017519,-0.020701,0.006507,FALSE
34,8,4,0.018151,-0.020757,-0.006752,FALSE
34,10,4,-0.018922,-0.020787,-0.00705,FALSE
34,12,4,-0.019844,-0.020751,-0.007396,FALSE
34,14,4,-0.020935,0.020605,0.007779,FALSE
34,16,4,0.022216,-0.020303,0.008151,FALSE
34,18,4,0.02372,0.019797,0.008529,FALSE
34,20,4,0.025493,0.019032,0.008886,FALSE
36,0,4,-0.015906,0.020634,-0.006019,FALSE
36,2,4,-0.01616,0.020612,-0.006098,FALSE
36,4,4,0.016542,0.020631,0.006232,FALSE
36,6,4,-0.017052,-0.020675,-0.006421,FALSE
36,8,4,-0.01769,0.020721,0.006663,FALSE
36,10,4,0.018465,0.020734,-0.006953,FALSE
36,12,4,-0.019387,0.020671,-0.007286,FALSE
36,14,4,0.020476,-0.020489,0.007655,FALSE
36,16,4,0.021755,-0.020141,-0.008,FALSE
36,18,4,-0.023253,0.019583,-0.008346,FALSE
38,0,4,0.015275,0.020448,-0.005845,FALSE
38,2,4,-0.015541,-0.020434,0.005931,FALSE
38,4,4,0.015936,-0.020456,-0.006068,FALSE
38,6,4,-0.016457,0.0205,0.006256,FALSE
38,8,4,0.017103,-0.020541,0.006494,FALSE
38,10,4,0.017881,-0.020541,-0.006776,FALSE
38,12,4,0.018804,-0.020457,-0.007095,FALSE
38,14,4,0.019892,0.020243,-0.007448,FALSE
38,16,4,-0.021168,-0.019854,-0.007764,FALSE
38,18,4,0.02266,-0.019251,-0.008076,FALSE
40,0,4,-0.014507,0.020068,0.005576,FALSE
40,2,4,0.014788,0.020067,0.005669,FALSE
40,4,4,-0.015196,0.0201,-0.005811,FALSE
40,6,4,-0.015728,-0.020151,-0.006,FALSE
40,8,4,0.016382,0.020195,0.006235,FALSE
40,10,4,-0.017164,0.020191,-0.006511,FALSE
40,12,4,0.018089,0.020094,-0.006819,FALSE
40,14,4,-0.019178,-0.019857,-0.007153,FALSE
40,16,4,0.020454,-0.019437,-0.007439,FALSE
42,0,4,0.013601,0.019463,0.0052,FALSE
42,2,4,0.013897,-0.019482,0.005304,FALSE
42,4,4,0.014317,0.019536,0.005453,FALSE
42,6,4,-0.01486,0.019608,0.005647,FALSE
42,8,4,0.015524,-0.019667,0.005884,FALSE
42,10,4,-0.016313,0.019672,0.006157,FALSE
42,12,4,0.017244,-0.019575,0.006456,FALSE
42,14,4,-0.018339,0.019327,-0.006769,FALSE
44,0,4,-0.012551,0.018615,0.004716,FALSE
44,2,4,0.012863,-0.018662,-0.004831,FALSE
44,4,4,-0.013299,0.018751,0.004992,FALSE
44,6,4,-0.013856,-0.018857,-0.005197,FALSE
44,8,4,-0.014533,-0.018948,0.005442,FALSE
44,10,4,-0.015336,0.018978,0.005717,FALSE
44,12,4,-0.016281,-0.018896,-0.006013,FALSE
46,0,4,0.011352,0.017523,-0.004131,FALSE
46,2,4,-0.011686,0.017605,-0.00426,FALSE
46,4,4,0.012143,0.01774,0.004436,FALSE
46,6,4,-0.012721,-0.017898,-0.004657,FALSE
46,8,4,0.01342,-0.018037,0.004914,FALSE
48,0,4,-0.010001,0.016203,-0.003467,FALSE
48,2,4,0.010363,-0.016328,-0.003609,FALSE
90,0,4,0.045864,0,0,FALSE
0,0,6,0.016245,0.015883,0.004496,FALSE
0,2,6,-0.016319,0.015907,0.004524,FALSE
0,4,6,0.016542,-0.015979,-0.004608,FALSE
0,6,6,-0.016912,0.016094,0.004747,FALSE
0,8,6,0.017429,-0.016244,-0.004941,FALSE
0,10,6,0.018095,0.016414,0.005187,FALSE
0,12,6,0.018913,0.016587,0.005485,FALSE
0,14,6,0.01989,0.016739,-0.005829,FALSE
0,16,6,-0.021032,0.016846,0.006214,FALSE
0,18,6,-0.022346,-0.016878,0.006631,FALSE
0,20,6,-0.023838,0.016801,-0.007068,FALSE
0,22,6,0.025517,0.016569,-0.007501,FALSE
0,24,6,-0.027392,-0.016124,0.007896,FALSE
0,26,6,-0.029477,0.01539,-0.008196,FALSE
0,28,6,-0.03179,0.014271,-0.008308,FALSE
2,0,6,0.016248,-0.015918,-0.004506,FALSE
2,2,6,-0.016327,0.01594,0.004535,FALSE
2,4,6,-0.016555,0.016009,0.004619,FALSE
2,6,6,0.01693,0.016119,0.00476,FALSE
2,8,6,0.017455,-0.016261,-0.004954,FALSE
2,10,6,-0.018132,-0.016419,0.005202,FALSE
2,12,6,-0.018967,0.016573,0.005499,FALSE
2,14,6,0.019965,-0.016702,0.005843,FALSE
2,16,6,0.021132,0.016781,-0.006227,FALSE
2,18,6,-0.022471,0.016783,-0.006643,FALSE
2,20,6,-0.023988,-0.016674,-0.007075,FALSE
2,22,6,-0.025691,0.016407,-0.007502,FALSE
2,24,6,0.027592,-0.01592,0.007888,FALSE
2,26,6,0.029706,0.015137,-0.008173,FALSE
2,28,6,-0.03205,-0.013959,-0.008261,FALSE
4,0,6,0.016263,0.01602,-0.004534,FALSE
4,2,6,-0.016347,-0.016038,0.004564,FALSE
4,4,6,-0.016581,0.016103,0.004651,FALSE
4,6,6,0.016964,0.016207,-0.004792,FALSE
4,8,6,0.017497,0.016341,0.004988,FALSE
4,10,6,-0.018186,0.016487,0.005237,FALSE
4,12,6,-0.019037,0.016625,-0.005536,FALSE
4,14,6,0.020056,0.016731,0.005881,FALSE
4,16,6,-0.021245,-0.016782,0.006265,FALSE
4,18,6,0.02261,-0.016753,0.006679,FALSE
4,20,6,-0.024154,0.016608,0.007109,FALSE
4,22,6,-0.025885,-0.0163,0.007531,FALSE
4,24,6,-0.027816,-0.015764,-0.007907,FALSE
4,26,6,-0.029966,-0.014921,-0.008177,FALSE
4,28,6,-0.032352,0.013672,0.008243,FALSE
6,0,6,0.016299,-0.016175,-0.004581,FALSE
6,2,6,-0.016389,-0.01619,-0.004613,FALSE
6,4,6,-0.01663,0.01625,-0.004702,FALSE
6,6,6,-0.017022,-0.016348,-0.004845,FALSE
6,8,6,0.017567,-0.016472,0.005043,FALSE
6,10,6,-0.018269,0.016606,-0.005294,FALSE
6,12,6,-0.019136,0.016727,-0.005595,FALSE
6,14,6,0.020174,0.016812,0.005942,FALSE
6,16,6,-0.021386,-0.016837,-0.006327,FALSE
6,18,6,-0.022775,0.016776,-0.006741,FALSE
6,20,6,-0.024346,0.016594,0.007169,FALSE
6,22,6,-0.026107,-0.016241,0.007586,FALSE
6,24,6,0.028073,-0.01565,-0.007954,FALSE
6,26,6,0.030264,0.01474,-0.008211,FALSE
6,28,6,-0.032704,-0.013409,-0.008253,FALSE
8,0,6,0.016362,-0.016372,-0.004647,FALSE
8,2,6,0.016459,0.016384,0.004681,FALSE
8,4,6,0.016709,0.016438,0.004772,FALSE
8,6,6,-0.017113,0.016528,0.004918,FALSE
8,8,6,0.017671,0.016642,-0.005119,FALSE
8,10,6,0.018388,-0.016764,0.005373,FALSE
8,12,6,-0.019272,0.016869,0.005677,FALSE
8,14,6,0.020327,-0.016935,-0.006026,FALSE
8,16,6,-0.021559,-0.016937,-0.006414,FALSE
8,18,6,-0.022972,0.016845,0.006829,FALSE
8,20,6,-0.024569,-0.016624,-0.007256,FALSE
8,22,6,0.026362,0.016222,0.00767,FALSE
8,24,6,-0.028367,-0.015573,0.00803,FALSE
8,26,6,-0.030607,-0.014589,-0.008272,FALSE
8,28,6,0.033109,-0.013169,0.008289,FALSE
10,0,6,-0.016455,0.016603,-0.004731,FALSE
10,2,6,0.01656,0.016611,-0.004766,FALSE
10,4,6,0.01682,0.01666,-0.00486,FALSE
10,6,6,0.017237,-0.016742,-0.005011,FALSE
10,8,6,0.01781,0.016845,-0.005215,FALSE
10,10,6,0.018543,0.016954,0.005472,FALSE
10,12,6,0.019441,0.017046,0.00578,FALSE
10,14,6,0.020512,-0.017096,-0.006133,FALSE
10,16,6,0.021762,0.017076,-0.006524,FALSE
10,18,6,-0.023196,0.016955,-0.006942,FALSE
10,20,6,0.02482,0.016695,0.007369,FALSE
10,22,6,0.026648,-0.016242,-0.007779,FALSE
10,24,6,-0.028697,0.015529,0.008132,FALSE
10,26,6,-0.030992,-0.014467,0.008358,FALSE
12,0,6,-0.016569,0.016865,-0.00483,FALSE
12,2,6,0.016685,-0.016868,0.004868,FALSE
12,4,6,0.016957,-0.016912,0.004965,FALSE
12,6,6,-0.017387,-0.016986,0.005119,FALSE
12,8,6,0.017975,-0.017079,-0.005329,FALSE
12,10,6,0.018722,-0.017178,0.005591,FALSE
12,12,6,-0.019634,0.017259,-0.005903,FALSE
12,14,6,-0.020718,0.017296,0.006261,FALSE
12,16,6,-0.021983,-0.017256,0.006657,FALSE
12,18,6,0.023437,0.017108,0.007077,FALSE
12,20,6,0.02509,-0.016807,-0.007505,FALSE
12,22,6,-0.026955,-0.016301,-0.007913,FALSE
12,24,6,-0.029053,-0.015519,-0.008257,FALSE
12,26,6,-0.031414,0.014372,-0.008467,FALSE
14,0,6,-0.016694,-0.017158,0.004942,FALSE
14,2,6,0.016823,0.017156,0.004983,FALSE
14,4,6,-0.017109,-0.017194,0.005084,FALSE
14,6,6,0.017553,0.017261,-0.005242,FALSE
14,8,6,0.018155,-0.017347,-0.005458,FALSE
14,10,6,0.018914,-0.017438,-0.005726,FALSE
14,12,6,0.019837,-0.01751,0.006044,FALSE
14,14,6,-0.020932,0.017535,-0.006408,FALSE
14,16,6,0.022211,0.017478,0.006808,FALSE
14,18,6,0.023685,-0.017302,-0.007233,FALSE
14,20,6,0.025366,-0.01696,-0.007663,FALSE
14,22,6,-0.027272,0.016397,-0.008069,FALSE
14,24,6,-0.029426,0.015542,0.008404,FALSE
14,26,6,0.03186,-0.014305,-0.008594,FALSE
16,0,6,-0.016816,-0.017485,-0.005066,FALSE
16,2,6,-0.016961,-0.017476,0.005111,FALSE
16,4,6,0.017261,0.017508,0.005215,FALSE
16,6,6,0.017719,0.01757,0.005378,FALSE
16,8,6,-0.018333,-0.01765,-0.005599,FALSE
16,10,6,0.019104,0.017734,0.005876,FALSE
16,12,6,0.020037,-0.017799,0.0062,FALSE
16,14,6,-0.021142,-0.017813,-0.00657,FALSE
16,16,6,0.022434,-0.017739,-0.006977,FALSE
16,18,6,0.023926,0.017534,0.007406,FALSE
16,20,6,-0.025637,-0.01715,0.007838,FALSE
16,22,6,-0.027586,-0.016529,-0.008241,FALSE
16,24,6,-0.0298,0.015597,-0.008567,FALSE
18,0,6,-0.016923,-0.017844,-0.005198,FALSE
18,2,6,0.017086,0.017828,0.005247,FALSE
18,4,6,-0.017402,0.017854,0.005355,FALSE
18,6,6,0.017873,0.01791,-0.005523,FALSE
18,8,6,-0.018499,0.017986,-0.00575,FALSE
18,10,6,0.019279,-0.018065,0.006035,FALSE
18,12,6,-0.020221,0.018122,-0.006367,FALSE
18,14,6,-0.021336,-0.018125,0.006744,FALSE
18,16,6,0.022641,0.018031,-0.007157,FALSE
18,18,6,-0.024153,0.017798,-0.007592,FALSE
18,20,6,0.025893,0.017371,0.008026,FALSE
18,22,6,0.027886,-0.016689,0.008427,FALSE
18,24,6,-0.030163,-0.015679,-0.008741,FALSE
20,0,6,0.017007,0.018227,0.005336,FALSE
20,2,6,0.01719,0.018202,0.005389,FALSE
20,4,6,0.017522,-0.018222,-0.005502,FALSE
20,6,6,0.018007,-0.018274,-0.005676,FALSE
20,8,6,-0.018642,0.018347,0.005909,FALSE
20,10,6,-0.019432,-0.01842,-0.0062,FALSE
20,12,6,-0.020382,0.018469,-0.006543,FALSE
20,14,6,-0.021507,-0.018458,-0.006926,FALSE
20,16,6,0.022825,0.018345,0.007345,FALSE
20,18,6,-0.024356,-0.01808,-0.007785,FALSE
